FACT_ID,ORDER_ID,CUSTOMER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT
US-04235,CA-2014-168823,MA-17560,OFF-PA-10004000,11.352,3,0.2,4.1151
US-04236,CA-2014-168823,MA-17560,OFF-LA-10004425,20.808,9,0.2,7.0227
US-04237,CA-2016-162404,NF-18475,OFF-BI-10000948,11.416,4,0.8,-18.8364
US-04238,CA-2017-104024,MD-17860,OFF-AR-10001972,9.408,7,0.2,0.7056
US-04239,CA-2017-147144,MZ-17335,OFF-AR-10004587,19.83,1,0,5.949
US-04240,CA-2017-158673,KB-16600,OFF-PA-10000994,209.7,2,0,100.656
US-04241,CA-2014-133704,MA-17995,OFF-AP-10001366,43.92,4,0,11.8584
US-04242,CA-2014-133704,MA-17995,OFF-BI-10001636,20.232,3,0.2,6.5754
US-04243,CA-2016-159142,ME-17320,TEC-PH-10001448,149.97,3,0,5.9988
US-04244,CA-2016-159142,ME-17320,OFF-PA-10001776,27.81,3,0,13.0707
US-04245,CA-2014-138436,JD-15895,TEC-AC-10002323,66.3,3,0,8.619
US-04246,CA-2017-117702,LS-16975,OFF-AR-10004582,1.64,1,0,0.738
US-04247,CA-2017-117702,LS-16975,FUR-FU-10000576,1049.2,5,0,272.792
US-04248,CA-2017-117702,LS-16975,FUR-FU-10004270,20.9,5,0,7.524
US-04249,CA-2016-157336,SJ-20500,OFF-BI-10004236,88.08,6,0,40.5168
US-04250,CA-2016-157336,SJ-20500,FUR-CH-10004997,751.92,4,0,150.384
US-04251,CA-2014-168130,BS-11365,FUR-CH-10000988,887.103,7,0.1,177.4206
US-04252,CA-2015-155068,RA-19285,TEC-PH-10004897,55.944,7,0.2,-13.2867
US-04253,CA-2015-155068,RA-19285,OFF-AR-10002656,10.688,2,0.2,2.2712
US-04254,CA-2015-155068,RA-19285,TEC-PH-10004924,11.824,2,0.2,1.0346
US-04255,CA-2017-163160,TS-21610,OFF-PA-10003127,63.312,3,0.2,20.5764
US-04256,CA-2017-163160,TS-21610,OFF-BI-10000778,96.784,4,0.8,-145.176
US-04257,CA-2017-163160,TS-21610,FUR-FU-10001424,10.476,3,0.6,-6.8094
US-04258,CA-2015-101924,KB-16585,OFF-BI-10000962,9.762,2,0.7,-6.8334
US-04259,CA-2016-124793,MM-18280,FUR-CH-10002880,196.784,2,0.2,-22.1382
US-04260,CA-2017-118367,LO-17170,OFF-EN-10004386,47.98,2,0,23.99
US-04261,CA-2017-164819,RS-19420,OFF-LA-10001045,13.05,5,0,6.003
US-04262,CA-2017-158344,CC-12475,TEC-AC-10002006,63.96,4,0,19.8276
US-04263,CA-2017-123351,KT-16480,OFF-AP-10001242,80.48,1,0,24.144
US-04264,CA-2017-110429,DM-13015,OFF-BI-10000216,11.673,3,0.7,-7.782
US-04265,US-2016-131611,EP-13915,FUR-TA-10002774,863.128,8,0.3,-160.2952
US-04266,US-2016-131611,EP-13915,OFF-BI-10004364,3.564,3,0.8,-6.237
US-04267,US-2016-131611,EP-13915,FUR-BO-10000780,956.6648,7,0.32,-225.0976
US-04268,US-2016-131611,EP-13915,OFF-BI-10001989,12.588,3,0.8,-20.1408
US-04269,US-2016-131611,EP-13915,TEC-AC-10004001,171.96,5,0.2,45.1395
US-04270,US-2017-124821,AM-10705,FUR-TA-10000688,871.4,4,0,148.138
US-04271,CA-2015-166975,SH-20635,FUR-FU-10003930,692.472,11,0.2,190.4298
US-04272,CA-2016-123806,LA-16780,FUR-FU-10000965,207.76,4,0,85.1816
US-04273,US-2017-158505,SF-20200,TEC-PH-10004071,71.928,9,0.2,6.2937
US-04274,US-2017-158505,SF-20200,OFF-AR-10001044,25.99,1,0,7.5371
US-04275,CA-2015-142692,AG-10495,OFF-BI-10004140,3.592,1,0.2,1.1225
US-04276,CA-2015-123456,KN-16450,OFF-AP-10002684,48.632,2,0.8,-121.58
US-04277,CA-2017-151358,NF-18595,OFF-ST-10000046,323.1,2,0,61.389
US-04278,US-2016-107440,BS-11365,TEC-MA-10001047,9099.93,7,0,2365.9818
US-04279,US-2016-107440,BS-11365,FUR-FU-10000550,9.96,2,0,3.2868
US-04280,US-2016-107440,BS-11365,OFF-BI-10002432,25.3,5,0,11.891
US-04281,CA-2014-166989,RM-19675,OFF-PA-10004470,11.36,2,0,5.2256
US-04282,CA-2014-166989,RM-19675,FUR-CH-10001797,69.264,2,0.1,14.6224
US-04283,CA-2014-103100,AB-10105,OFF-LA-10003720,3.69,1,0,1.7343
US-04284,CA-2014-103100,AB-10105,OFF-BI-10004600,1103.97,3,0,496.7865
US-04285,CA-2015-105690,CA-11965,FUR-BO-10003965,246.1328,2,0.32,-76.0116
US-04286,CA-2015-105690,CA-11965,OFF-LA-10000240,11.696,2,0.2,3.9474
US-04287,CA-2015-105690,CA-11965,TEC-CO-10001571,439.992,1,0.2,164.997
US-04288,CA-2017-127516,EH-14005,OFF-ST-10000736,64.784,1,0.2,-12.9568
US-04289,US-2015-117184,ON-18715,OFF-BI-10002082,33.28,5,0.8,-49.92
US-04290,US-2015-117184,ON-18715,OFF-PA-10002250,14.088,3,0.2,4.9308
US-04291,CA-2017-102407,AT-10435,OFF-AR-10000122,11.16,2,0,2.79
US-04292,CA-2017-102407,AT-10435,FUR-TA-10003748,896.328,9,0.2,22.4082
US-04293,CA-2017-102407,AT-10435,OFF-AP-10001394,189,1,0,68.04
US-04294,CA-2017-130967,EB-13870,TEC-PH-10004896,53.982,3,0.4,-10.7964
US-04295,CA-2017-101581,DW-13195,FUR-TA-10002607,177.225,5,0.5,-120.513
US-04296,CA-2017-169124,MB-17305,FUR-FU-10001215,129.39,3,0,54.3438
US-04297,CA-2017-117261,TH-21235,OFF-ST-10000419,54.32,4,0,0.5432
US-04298,CA-2017-129021,PO-18850,TEC-PH-10001459,4367.896,13,0.2,327.5922
US-04299,CA-2017-129021,PO-18850,OFF-PA-10000241,49.568,2,0.2,15.49
US-04300,CA-2017-129021,PO-18850,OFF-AP-10003040,161.376,6,0.2,12.1032
US-04301,CA-2017-129021,PO-18850,FUR-FU-10001852,2.784,2,0.2,0.4176
US-04302,CA-2017-129021,PO-18850,OFF-PA-10000141,8.72,5,0.2,2.943
US-04303,CA-2014-123253,DE-13255,OFF-AR-10002804,3.912,1,0.2,1.0269
US-04304,CA-2016-121601,MO-17500,OFF-EN-10003862,59.752,7,0.2,19.4194
US-04305,CA-2014-162278,AH-10585,FUR-FU-10000448,63.92,4,0,3.196
US-04306,CA-2014-162278,AH-10585,TEC-PH-10000526,383.96,5,0.2,38.396
US-04307,CA-2016-161095,CS-12250,OFF-BI-10002764,7.752,3,0.2,2.8101
US-04308,CA-2016-161095,CS-12250,OFF-BI-10001524,33.568,2,0.2,11.7488
US-04309,CA-2014-125829,WB-21850,TEC-PH-10001079,666.344,7,0.2,66.6344
US-04310,CA-2014-125829,WB-21850,FUR-TA-10002041,573.728,4,0.2,-64.5444
US-04311,CA-2014-125829,WB-21850,OFF-BI-10001036,21.936,3,0.2,8.226
US-04312,CA-2014-125829,WB-21850,OFF-PA-10000223,19.44,3,0,9.3312
US-04313,CA-2014-125829,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99
US-04314,CA-2014-123127,SP-20620,OFF-AP-10001962,16.78,2,0,4.195
US-04315,CA-2015-115945,AB-10165,OFF-AR-10004062,20.96,2,0,5.24
US-04316,CA-2015-115945,AB-10165,OFF-BI-10004330,88.752,3,0.2,27.735
US-04317,CA-2015-115945,AB-10165,OFF-ST-10001963,304.23,3,0,9.1269
US-04318,CA-2015-136735,HA-14920,OFF-EN-10002230,167.86,2,0,78.8942
US-04319,US-2017-136189,DC-13285,FUR-FU-10000175,82.38,6,0,25.5378
US-04320,CA-2014-152345,ST-20530,TEC-PH-10004897,23.976,3,0.2,-5.6943
US-04321,CA-2014-152345,ST-20530,OFF-ST-10003123,33.29,1,0,7.9896
US-04322,US-2015-147662,KB-16315,OFF-BI-10001658,14.952,2,0.7,-11.9616
US-04323,US-2015-147662,KB-16315,TEC-PH-10002834,323.982,3,0.4,-80.9955
US-04324,US-2015-147662,KB-16315,OFF-BI-10002160,2.286,2,0.7,-1.6764
US-04325,US-2015-147662,KB-16315,OFF-AR-10004999,14.352,3,0.2,0.897
US-04326,US-2015-147662,KB-16315,TEC-AC-10003280,71.976,3,0.2,0.8997
US-04327,CA-2016-153346,TB-21355,OFF-AR-10000315,9.21,3,0,2.3025
US-04328,CA-2016-153346,TB-21355,OFF-PA-10000007,18,5,0,8.28
US-04329,CA-2017-118360,JC-15775,OFF-PA-10000791,42.93,9,0,19.3185
US-04330,CA-2017-149853,PO-18850,OFF-PA-10000556,15.552,3,0.2,5.4432
US-04331,CA-2017-149853,PO-18850,OFF-AP-10000804,17.92,5,0.2,1.12
US-04332,CA-2017-107909,SS-20875,TEC-AC-10001998,19.99,1,0,6.7966
US-04333,CA-2017-107909,SS-20875,OFF-BI-10003476,22.92,5,0.2,8.022
US-04334,CA-2015-112375,RD-19720,TEC-AC-10003237,50.88,6,0.2,14.628
US-04335,CA-2015-112375,RD-19720,OFF-EN-10003798,27.312,2,0.2,9.2178
US-04336,CA-2015-154795,GZ-14470,OFF-EN-10003068,7.92,1,0.2,2.772
US-04337,CA-2015-154795,GZ-14470,FUR-FU-10002088,14.368,2,0.2,3.9512
US-04338,CA-2015-125234,SN-20710,TEC-AC-10000158,107.97,3,0,22.6737
US-04339,CA-2015-125234,SN-20710,OFF-PA-10000482,113.82,3,0,53.4954
US-04340,CA-2017-133501,DK-12895,OFF-PA-10004888,5.184,1,0.2,1.8144
US-04341,US-2014-129609,VM-21835,OFF-AR-10003478,16.28,2,0,6.512
US-04342,CA-2017-130309,GB-14575,OFF-ST-10003208,544.38,3,0,157.8702
US-04343,CA-2017-105410,ND-18370,OFF-BI-10004970,19.824,6,0.2,6.6906
US-04344,CA-2017-105410,ND-18370,TEC-PH-10000038,657.504,6,0.2,-131.5008
US-04345,CA-2017-105410,ND-18370,TEC-AC-10001552,99.54,2,0,10.9494
US-04346,CA-2017-105410,ND-18370,TEC-AC-10002926,199.96,4,0,85.9828
US-04347,CA-2016-120355,MM-17260,FUR-CH-10001394,631.782,2,0.1,140.396
US-04348,CA-2016-120355,MM-17260,FUR-FU-10004053,60.72,3,0,26.1096
US-04349,CA-2017-169894,MV-17485,OFF-BI-10004230,20.724,2,0.7,-15.1976
US-04350,CA-2017-169894,MV-17485,OFF-ST-10000060,415.872,8,0.2,-41.5872
US-04351,US-2017-100482,JL-15130,OFF-ST-10001325,16.768,2,0.2,1.4672
US-04352,US-2017-100482,JL-15130,TEC-AC-10003441,27.12,2,0.2,-4.746
US-04353,CA-2017-107748,AG-10330,TEC-PH-10003215,95.84,4,0.2,34.742
US-04354,CA-2017-107748,AG-10330,OFF-PA-10002005,12.96,2,0,6.2208
US-04355,CA-2017-153654,MD-17860,OFF-BI-10004465,19.008,8,0.7,-12.672
US-04356,CA-2015-155600,RO-19780,OFF-BI-10000545,1598.058,7,0.7,-1065.372
US-04357,CA-2015-155600,RO-19780,OFF-AR-10003752,36.96,4,0.2,12.012
US-04358,CA-2017-162565,RR-19315,OFF-PA-10001937,10.368,2,0.2,3.6288
US-04359,CA-2017-162565,RR-19315,FUR-FU-10004306,77.72,1,0.6,-66.062
US-04360,CA-2017-162565,RR-19315,FUR-CH-10003973,520.464,2,0.3,-14.8704
US-04361,CA-2016-127642,CP-12340,OFF-PA-10000565,111.96,2,0,54.8604
US-04362,US-2017-163195,LL-16840,TEC-PH-10003875,29.16,3,0,8.4564
US-04363,CA-2017-111332,NC-18340,OFF-AR-10001953,131.94,3,0,35.6238
US-04364,CA-2017-111332,NC-18340,OFF-AR-10001374,25.92,4,0,8.2944
US-04365,CA-2017-111332,NC-18340,OFF-ST-10003816,704.76,4,0,162.0948
US-04366,CA-2017-111332,NC-18340,OFF-FA-10001843,7.41,3,0,3.4827
US-04367,CA-2017-111332,NC-18340,OFF-AR-10000657,21.5,10,0,7.095
US-04368,CA-2017-117044,HA-14920,OFF-FA-10000936,10.528,4,0.2,3.29
US-04369,CA-2017-117044,HA-14920,OFF-PA-10003657,20.544,6,0.2,6.42
US-04370,US-2016-165078,MA-17995,OFF-BI-10001989,104.9,5,0,50.352
US-04371,US-2016-165078,MA-17995,OFF-AR-10002987,39.68,2,0,16.2688
US-04372,US-2016-165078,MA-17995,OFF-LA-10000414,51.75,5,0,24.84
US-04373,US-2017-169320,LH-16900,OFF-AR-10003602,11.68,2,0,5.4896
US-04374,US-2017-169320,LH-16900,TEC-AC-10002550,159.75,5,0,11.1825
US-04375,CA-2016-158575,SB-20290,OFF-AP-10002998,103.968,6,0.2,16.8948
US-04376,CA-2014-166954,BT-11305,FUR-FU-10003708,303.25,5,0,63.6825
US-04377,CA-2014-166954,BT-11305,OFF-AP-10001391,270.72,3,0,78.5088
US-04378,CA-2014-166954,BT-11305,FUR-CH-10003973,1487.04,5,0.2,148.704
US-04379,CA-2015-140830,PS-18970,OFF-EN-10000461,17.48,2,0,8.2156
US-04380,CA-2015-140830,PS-18970,OFF-EN-10002831,71.88,2,0,32.346
US-04381,CA-2015-152891,TB-21625,OFF-AR-10004648,60.45,3,0,16.3215
US-04382,CA-2015-152891,TB-21625,FUR-TA-10001857,253.176,3,0.2,-31.647
US-04383,US-2015-122784,RA-19915,OFF-BI-10000546,2.88,5,0.8,-4.464
US-04384,US-2015-122784,RA-19915,FUR-BO-10004690,384.944,4,0.3,-126.4816
US-04385,US-2015-122784,RA-19915,TEC-PH-10001557,153.584,2,0.2,13.4386
US-04386,US-2015-122784,RA-19915,FUR-BO-10002545,913.43,5,0.3,-52.196
US-04387,CA-2016-156811,BP-11095,OFF-AP-10001366,43.92,4,0,11.8584
US-04388,CA-2016-156811,BP-11095,OFF-BI-10001628,25.032,3,0.2,7.8225
US-04389,CA-2017-111556,CD-11920,OFF-PA-10003651,46.76,7,0,22.4448
US-04390,CA-2017-111556,CD-11920,FUR-BO-10003159,183.968,2,0.2,-25.2956
US-04391,CA-2017-111556,CD-11920,TEC-PH-10001459,1259.97,3,0,327.5922
US-04392,CA-2017-111556,CD-11920,OFF-AR-10004602,68.97,3,0,19.3116
US-04393,CA-2016-108868,KB-16585,OFF-AR-10001953,70.368,2,0.2,6.1572
US-04394,CA-2016-108868,KB-16585,TEC-PH-10000923,59.96,5,0.2,21.7355
US-04395,CA-2014-142965,SW-20245,OFF-ST-10002583,25.984,1,0.2,-5.1968
US-04396,CA-2014-142965,SW-20245,OFF-BI-10000977,27.36,3,0.7,-21.888
US-04397,CA-2016-148740,AH-10690,TEC-PH-10002549,361.376,2,0.2,27.1032
US-04398,US-2014-138758,JL-15835,FUR-CH-10002880,172.186,2,0.3,-46.7362
US-04399,US-2014-138758,JL-15835,FUR-FU-10003039,69.008,2,0.2,12.0764
US-04400,CA-2016-131737,GZ-14470,OFF-EN-10003055,199.9,5,0,89.955
US-04401,CA-2016-131737,GZ-14470,OFF-AP-10002945,901.95,3,0,297.6435
US-04402,CA-2016-131737,GZ-14470,FUR-FU-10004306,971.5,5,0,252.59
US-04403,CA-2016-114538,RC-19825,OFF-AR-10002445,11.328,2,0.2,2.5488
US-04404,CA-2014-127936,CL-12565,OFF-AR-10002445,21.24,3,0,8.0712
US-04405,CA-2015-164336,MW-18220,TEC-AC-10002345,34.8,3,0.2,2.175
US-04406,CA-2015-164336,MW-18220,OFF-ST-10001558,38.976,3,0.2,-2.436
US-04407,CA-2016-100041,BF-10975,OFF-PA-10001622,9.08,2,0,4.086
US-04408,CA-2016-100041,BF-10975,OFF-PA-10000418,314.55,3,0,150.984
US-04409,CA-2016-100041,BF-10975,OFF-BI-10000343,4.91,1,0,2.3077
US-04410,US-2014-154879,SN-20710,OFF-LA-10004425,5.78,2,0,2.7166
US-04411,US-2014-154879,SN-20710,OFF-AR-10001897,107.94,6,0,30.2232
US-04412,CA-2014-130624,TB-21280,OFF-PA-10003883,19.65,3,0,9.039
US-04413,CA-2014-130624,TB-21280,TEC-PH-10003963,617.97,3,0,160.6722
US-04414,CA-2014-130624,TB-21280,OFF-AP-10001303,59.7,3,0,26.865
US-04415,CA-2017-132339,JB-15400,OFF-BI-10003925,387.99,1,0,182.3553
US-04416,CA-2014-153983,AH-10210,TEC-PH-10004586,575.92,2,0.2,71.99
US-04417,CA-2014-153983,AH-10210,OFF-FA-10003495,30.4,5,0,15.2
US-04418,CA-2017-112900,KL-16645,OFF-BI-10002867,478.24,8,0,219.9904
US-04419,CA-2014-160157,MH-17455,FUR-FU-10003773,190.848,3,0.2,-21.4704
US-04420,CA-2014-139633,EC-14050,OFF-BI-10002954,5.484,4,0.7,-4.0216
US-04421,CA-2015-163090,GH-14665,OFF-SU-10002537,40.92,5,0.2,3.069
US-04422,CA-2014-117016,SC-20095,OFF-AR-10001374,15.552,3,0.2,2.3328
US-04423,CA-2017-159464,TB-21355,OFF-AP-10001492,17.24,2,0,4.4824
US-04424,CA-2017-159464,TB-21355,FUR-BO-10003546,302.94,3,0,75.735
US-04425,CA-2017-159464,TB-21355,TEC-PH-10002185,34.75,5,0,15.6375
US-04426,CA-2017-159464,TB-21355,OFF-BI-10000315,113.94,6,0,54.6912
US-04427,CA-2017-159464,TB-21355,TEC-PH-10002350,55.98,2,0,15.6744
US-04428,US-2017-103226,DW-13195,OFF-PA-10002666,27.18,3,0,12.231
US-04429,CA-2017-119452,CL-12565,FUR-CH-10004495,1805.88,6,0,523.7052
US-04430,CA-2017-147725,LT-17110,OFF-AR-10001725,70.95,3,0,18.447
US-04431,CA-2016-168893,AP-10915,OFF-FA-10002280,20,4,0,9.6
US-04432,CA-2016-168893,AP-10915,OFF-AR-10001770,7.98,3,0,2.0748
US-04433,CA-2016-168893,AP-10915,FUR-FU-10002885,24.1,5,0,9.158
US-04434,CA-2016-168893,AP-10915,OFF-AR-10003772,8.75,1,0,2.625
US-04435,CA-2016-168893,AP-10915,FUR-TA-10003392,842.94,3,0,160.1586
US-04436,CA-2016-163398,CB-12415,OFF-BI-10000014,2.182,1,0.8,-3.6003
US-04437,CA-2016-163398,CB-12415,OFF-AR-10003217,27.384,7,0.2,2.7384
US-04438,CA-2016-163398,CB-12415,OFF-AP-10002403,26.406,3,0.8,-71.2962
US-04439,CA-2016-162726,MT-17815,OFF-PA-10001972,10.368,2,0.2,3.6288
US-04440,CA-2016-162726,MT-17815,OFF-PA-10004041,23.68,4,0.2,7.4
US-04441,US-2016-111290,DK-13375,TEC-AC-10004975,109.95,1,0,36.2835
US-04442,US-2016-111290,DK-13375,OFF-ST-10001932,965.85,5,0,135.219
US-04443,US-2016-111290,DK-13375,OFF-AR-10001761,29.2,5,0,10.512
US-04444,US-2016-111290,DK-13375,OFF-PA-10002262,32.4,5,0,15.552
US-04445,US-2014-147704,SR-20740,OFF-EN-10004483,78.35,5,0,36.8245
US-04446,US-2014-147704,SR-20740,OFF-PA-10003270,31.68,6,0,14.256
US-04447,US-2014-147704,SR-20740,OFF-BI-10001634,29.12,4,0,14.2688
US-04448,US-2014-147704,SR-20740,OFF-ST-10000675,169.45,5,0,42.3625
US-04449,CA-2015-121965,LH-17155,FUR-FU-10000732,12.56,2,0,4.0192
US-04450,CA-2015-121965,LH-17155,OFF-PA-10004355,6.48,1,0,3.1104
US-04451,CA-2015-121965,LH-17155,OFF-EN-10000056,186.69,3,0,87.7443
US-04452,CA-2016-147137,AA-10645,FUR-FU-10000221,25.4,5,0,8.636
US-04453,CA-2016-147137,AA-10645,OFF-EN-10003567,43.96,2,0,20.6612
US-04454,CA-2016-147137,AA-10645,FUR-BO-10001811,1279.165,5,0.15,225.735
US-04455,CA-2016-147137,AA-10645,OFF-ST-10002486,27.92,4,0,0.5584
US-04456,US-2015-146745,AS-10630,FUR-CH-10002372,129.568,2,0.2,-12.9568
US-04457,US-2015-146745,AS-10630,OFF-BI-10003274,6.368,2,0.2,2.1492
US-04458,CA-2017-115175,MC-17575,OFF-PA-10001878,244.55,5,0,114.9385
US-04459,CA-2017-105851,SE-20110,OFF-SU-10002881,1332.496,2,0.2,-299.8116
US-04460,US-2017-125717,DS-13030,FUR-FU-10001979,32.776,1,0.2,3.2776
US-04461,US-2017-125717,DS-13030,OFF-ST-10001522,147.184,2,0.2,-29.4368
US-04462,US-2017-125717,DS-13030,TEC-AC-10003657,54.384,2,0.2,1.3596
US-04463,US-2017-125717,DS-13030,OFF-BI-10001718,76.776,4,0.7,-58.8616
US-04464,US-2017-125717,DS-13030,OFF-PA-10003022,14.352,3,0.2,5.2026
US-04465,US-2017-125717,DS-13030,OFF-AP-10000891,209.792,2,0.2,26.224
US-04466,CA-2015-163895,NS-18640,OFF-BI-10004970,3.304,1,0.2,1.1151
US-04467,CA-2017-168641,KA-16525,OFF-AR-10003759,16.38,9,0,7.371
US-04468,CA-2017-168641,KA-16525,OFF-EN-10003001,167.96,2,0,78.9412
US-04469,CA-2017-168641,KA-16525,FUR-BO-10000780,321.568,2,0.2,-16.0784
US-04470,CA-2017-168641,KA-16525,OFF-PA-10001972,12.96,2,0,6.2208
US-04471,CA-2017-156895,DJ-13510,FUR-CH-10003535,128.058,3,0.3,-23.7822
US-04472,CA-2017-121300,MG-17680,FUR-CH-10003774,63.686,1,0.3,-15.4666
US-04473,CA-2017-121300,MG-17680,TEC-AC-10004571,239.976,3,0.2,65.9934
US-04474,CA-2017-121300,MG-17680,FUR-TA-10004442,344.22,2,0.4,-189.321
US-04475,CA-2017-121300,MG-17680,OFF-PA-10002787,15.552,3,0.2,5.4432
US-04476,CA-2017-121300,MG-17680,FUR-FU-10004586,21.248,4,0.2,7.4368
US-04477,CA-2017-121300,MG-17680,OFF-PA-10002606,8.448,2,0.2,2.64
US-04478,CA-2017-130211,BD-11620,OFF-ST-10000129,333.09,3,0,23.3163
US-04479,CA-2017-130211,BD-11620,FUR-TA-10003748,248.98,2,0,54.7756
US-04480,CA-2014-147235,CD-11920,OFF-PA-10004948,24.9,5,0,11.703
US-04481,CA-2016-109365,XP-21865,OFF-FA-10001561,15.26,7,0,5.0358
US-04482,CA-2016-109365,XP-21865,OFF-AP-10002998,43.32,2,0,14.2956
US-04483,CA-2016-109365,XP-21865,OFF-BI-10003981,43.584,12,0.2,15.7992
US-04484,CA-2016-109365,XP-21865,OFF-PA-10001725,116.28,3,0,56.9772
US-04485,CA-2016-109365,XP-21865,OFF-BI-10002071,9.296,2,0.2,3.0212
US-04486,CA-2016-109365,XP-21865,OFF-PA-10000477,19.44,3,0,9.3312
US-04487,CA-2016-109365,XP-21865,OFF-PA-10004359,314.55,3,0,150.984
US-04488,CA-2015-162621,CA-12055,OFF-BI-10000962,16.27,5,0.8,-25.2185
US-04489,CA-2015-162621,CA-12055,OFF-SU-10003567,69.12,9,0.2,-14.688
US-04490,CA-2015-162621,CA-12055,OFF-BI-10003708,4.47,3,0.8,-7.8225
US-04491,CA-2017-105921,JM-15250,FUR-TA-10001095,418.296,3,0.2,5.2287
US-04492,CA-2014-150798,JK-15730,TEC-CO-10001571,659.988,2,0.4,109.998
US-04493,CA-2014-150798,JK-15730,FUR-FU-10000221,8.128,2,0.2,1.4224
US-04494,CA-2014-150798,JK-15730,OFF-PA-10001972,36.288,7,0.2,12.7008
US-04495,CA-2014-150798,JK-15730,FUR-CH-10000015,909.72,6,0.3,-51.984
US-04496,CA-2017-112753,CC-12670,FUR-BO-10004015,917.9235,9,0.15,75.5937
US-04497,CA-2017-112753,CC-12670,OFF-PA-10002036,38.88,6,0,19.0512
US-04498,CA-2017-155075,GW-14605,OFF-BI-10003650,631.176,4,0.7,-462.8624
US-04499,CA-2014-103401,GR-14560,OFF-PA-10003309,12.96,2,0,6.2208
US-04500,CA-2016-124814,FM-14215,OFF-PA-10002787,12.96,2,0,6.2208
US-04501,CA-2016-124814,FM-14215,OFF-BI-10000174,23.2,5,0.2,8.12
US-04502,CA-2014-116757,MS-17980,OFF-PA-10002005,25.92,5,0.2,9.072
US-04503,CA-2014-116757,MS-17980,OFF-FA-10002815,21.312,6,0.2,7.1928
US-04504,US-2014-138247,BF-11170,TEC-PH-10000213,173.656,7,0.2,17.3656
US-04505,US-2014-138247,BF-11170,OFF-AP-10000828,361.96,2,0,101.3488
US-04506,US-2014-138247,BF-11170,TEC-AC-10004708,62.85,3,0,13.1985
US-04507,US-2014-138247,BF-11170,TEC-PH-10001530,818.376,3,0.2,51.1485
US-04508,US-2014-138247,BF-11170,OFF-ST-10002301,20.34,1,0,0.2034
US-04509,US-2014-138247,BF-11170,FUR-FU-10002554,23.99,1,0,5.5177
US-04510,CA-2017-167003,VS-21820,FUR-TA-10001520,171.288,3,0.2,-6.4233
US-04511,CA-2016-119935,KM-16225,FUR-FU-10001085,37.3,2,0,17.158
US-04512,CA-2016-119935,KM-16225,OFF-BI-10001597,81.96,2,0,39.3408
US-04513,CA-2016-118969,LP-17095,OFF-BI-10002429,54.792,6,0.7,-40.1808
US-04514,CA-2016-145240,BG-11740,OFF-ST-10001590,10.784,1,0.2,0.8088
US-04515,CA-2016-120873,BW-11200,FUR-CH-10000847,290.98,1,0,75.6548
US-04516,US-2017-111920,PS-18970,OFF-AR-10003179,36.44,4,0,12.0252
US-04517,US-2016-128678,RB-19570,OFF-PA-10000807,21.4,5,0,10.058
US-04518,US-2016-128678,RB-19570,OFF-BI-10002103,48.664,7,0.2,15.8158
US-04519,CA-2016-101385,JW-16075,OFF-AR-10004441,16.56,4,0,6.9552
US-04520,CA-2017-107167,ND-18460,OFF-ST-10003805,1347.52,8,0.2,84.22
US-04521,CA-2014-109491,LC-16930,TEC-AC-10001284,62.31,3,0,22.4316
US-04522,CA-2014-109491,LC-16930,FUR-FU-10000221,20.32,4,0,6.9088
US-04523,CA-2017-105445,BP-11095,OFF-FA-10001229,9.432,3,0.2,3.0654
US-04524,CA-2014-107454,RD-19720,OFF-LA-10001569,34.86,7,0,16.0356
US-04525,CA-2014-107454,RD-19720,FUR-FU-10004018,89.34,6,0,24.1218
US-04526,US-2017-105046,BE-11335,TEC-PH-10004536,269.98,2,0,67.495
US-04527,US-2017-105046,BE-11335,OFF-PA-10004353,99.9,5,0,47.952
US-04528,US-2017-105046,BE-11335,FUR-FU-10004848,39.08,4,0,14.4596
US-04529,CA-2017-152856,RS-19765,TEC-AC-10004864,116.832,4,0.2,33.5892
US-04530,CA-2016-134691,KC-16540,OFF-BI-10002393,2.296,2,0.8,-3.9032
US-04531,CA-2016-118759,MB-17305,FUR-CH-10002335,408.006,2,0.1,72.5344
US-04532,CA-2016-118759,MB-17305,OFF-ST-10001590,40.44,3,0,10.5144
US-04533,CA-2014-140403,TN-21040,FUR-CH-10002774,122.352,3,0.2,13.7646
US-04534,CA-2014-140403,TN-21040,OFF-EN-10001219,15.28,2,0,7.4872
US-04535,CA-2015-163104,MC-18130,OFF-PA-10001947,11.96,2,0,5.8604
US-04536,CA-2017-138464,VF-21715,FUR-FU-10003142,15.84,3,0,4.9104
US-04537,CA-2017-138464,VF-21715,OFF-BI-10001543,86.376,3,0.2,30.2316
US-04538,CA-2017-138464,VF-21715,OFF-AR-10003560,18.24,3,0,6.2016
US-04539,CA-2017-138464,VF-21715,OFF-AR-10004757,13.12,4,0,4.3296
US-04540,CA-2015-104129,ES-14080,TEC-PH-10003800,105.98,2,0,1.0598
US-04541,CA-2015-104129,ES-14080,FUR-TA-10004152,493.92,7,0.3,-28.224
US-04542,US-2017-132206,MK-17905,OFF-BI-10000756,5.936,7,0.8,-8.904
US-04543,CA-2017-113474,TM-21490,OFF-EN-10004206,325.86,2,0,149.8956
US-04544,CA-2015-126557,RL-19615,FUR-CH-10004477,383.607,9,0.3,-5.4801
US-04545,CA-2015-126557,RL-19615,TEC-PH-10003505,148.48,2,0.2,16.704
